1631269580.973,40.454222099999996,17.907265599999999,87.025999999999996,6
1631269581.9749999,40.454222000000001,17.907265499999998,87.018000000000001,9
1631269582.977,40.4542219,17.9072654,87.016999999999996,1
1631269583.9790001,40.4542219,17.907265299999999,87.030000000000001,1
1631269584.9820001,40.454221699999998,17.9072648,87.048000000000002,14
1631269585.984,40.4542213,17.907263,87.075000000000003,0
1631269586.9860001,40.4542207,17.907259799999999,87.082999999999998,11
1631269587.9909999,40.454219999999999,17.907255599999999,87.114000000000004,10
1631269588.994,40.454219399999999,17.9072514,87.129000000000005,18
1631269589.9960001,40.454218999999995,17.9072472,87.152000000000001,7
1631269590.9979999,40.454218399999995,17.9072426,87.177000000000007,7
1631269591.9990001,40.454217899999996,17.907238499999998,87.216999999999999,7
1631269592.9990001,40.454217399999997,17.907235199999999,87.251999999999995,3
1631269594.0020001,40.454216699999996,17.907231899999999,87.277000000000001,10
1631269595.0039999,40.454215999999995,17.907228399999997,87.323999999999998,17
1631269596.006,40.454215399999995,17.9072253,87.359000000000009,18
1631269597.0109999,40.454214899999997,17.9072219,87.367999999999995,11
1631269598.01,40.4542146,17.907218,87.397999999999996,13
1631269599.013,40.454214399999998,17.9072143,87.427000000000007,19
1631269600.0150001,40.454213500000002,17.9072104,87.441000000000003,16
1631269601.02,40.454212499999997,17.907206899999998,87.456000000000003,16
1631269602.0220001,40.454211999999998,17.9072034,87.472999999999999,7
1631269603.0220001,40.454211199999996,17.9071991,87.475000000000009,11
1631269604.0239999,40.454210699999997,17.907194499999999,87.475999999999999,9
1631269605.027,40.454210199999999,17.90719,87.484000000000009,6
1631269606.0309999,40.454209599999999,17.907186100000001,87.501999999999995,6
1631269607.03,40.454208699999995,17.907182799999998,87.533000000000001,9
1631269608.033,40.454208099999995,17.907179599999999,87.549000000000007,7
1631269609.0350001,40.4542073,17.907176400000001,87.572000000000003,9
1631269610.04,40.454206599999999,17.907173,87.588999999999999,17
1631269611.0420001,40.454205999999999,17.907169700000001,87.606000000000009,15
1631269612.0439999,40.454205199999997,17.907166199999999,87.600999999999999,18
1631269613.046,40.454204699999998,17.907163399999998,87.603999999999999,23
1631269614.0480001,40.454204099999998,17.907160399999999,87.594000000000008,15
1631269615.0480001,40.454203399999997,17.907156799999999,87.593000000000004,6
1631269616.0510001,40.454202899999999,17.907153099999999,87.579999999999998,14
1631269617.053,40.4542024,17.907149099999998,87.557000000000002,19
1631269618.0569999,40.454201999999995,17.907145700000001,87.557000000000002,18
1631269619.059,40.454201099999999,17.907141899999999,87.537999999999997,12
1631269620.0599999,40.4542,17.907138100000001,87.507000000000005,10
1631269621.0639999,40.454199500000001,17.9071347,87.509,14
1631269622.066,40.454199199999998,17.9071319,87.539000000000001,26
1631269622.902,40.454198699999999,17.907129099999999,87.545000000000002,16
1631269623.069,40.454198699999999,17.907129099999999,87.545000000000002,17
1631269623.902,40.454197999999998,17.907125499999999,87.549999999999997,13
1631269624.0710001,40.454197999999998,17.907125499999999,87.549999999999997,18
1631269624.9030001,40.454197299999997,17.907121999999998,87.537999999999997,10
1631269625.0699999,40.454197299999997,17.907121999999998,87.537999999999997,11
1631269625.905,40.454197199999996,17.907118799999999,87.569000000000003,17
1631269626.076,40.454197199999996,17.907118799999999,87.569000000000003,16
1631269626.908,40.454196699999997,17.9071152,87.564000000000007,18
1631269627.075,40.454196699999997,17.9071152,87.564000000000007,23
1631269627.9130001,40.4541957,17.9071116,87.567999999999998,17
1631269628.0799999,40.4541957,17.9071116,87.567999999999998,13
1631269628.9119999,40.454194799999996,17.9071085,87.573000000000008,14
1631269629.082,40.454194799999996,17.9071085,87.573000000000008,9
1631269629.914,40.454193799999999,17.907104799999999,87.558999999999997,21
1631269630.082,40.454193799999999,17.907104799999999,87.558999999999997,20
1631269630.918,40.4541927,17.907101000000001,87.540000000000006,10
1631269631.0829999,40.4541927,17.907101000000001,87.540000000000006,8
1631269631.9189999,40.454191799999997,17.9070973,87.537000000000006,8
1631269632.086,40.454191799999997,17.9070973,87.537000000000006,7
1631269632.921,40.454190699999998,17.907093700000001,87.531999999999996,12
1631269633.089,40.454190699999998,17.907093700000001,87.531999999999996,18
1631269633.925,40.454189899999996,17.907089899999999,87.540000000000006,15
1631269634.0899999,40.454189899999996,17.907089899999999,87.540000000000006,15
1631269634.925,40.454189199999995,17.907086,87.545000000000002,14
1631269635.092,40.454189199999995,17.907086,87.545000000000002,24
1631269635.9300001,40.454188699999996,17.907082299999999,87.566000000000003,15
1631269636.0969999,40.454188699999996,17.907082299999999,87.566000000000003,15
1631269636.9300001,40.454188299999998,17.907079,87.579000000000008,11
1631269637.099,40.454188299999998,17.907079,87.579000000000008,19
1631269637.9330001,40.454187900000001,17.9070754,87.585999999999999,9
1631269638.099,40.454187900000001,17.9070754,87.585999999999999,15
1631269638.9360001,40.454187399999995,17.907070600000001,87.570999999999998,8
1631269639.9389999,40.4541866,17.907066799999999,87.549999999999997,7
1631269640.938,40.454186,17.907062400000001,87.521000000000001,6
1631269641.9430001,40.454185500000001,17.9070578,87.504000000000005,3
1631269642.9430001,40.454184900000001,17.907052999999998,87.486999999999995,4
1631269643.9460001,40.454184099999999,17.907049999999998,87.501000000000005,8
1631269644.951,40.454182400000001,17.907046599999997,87.478999999999999,6
1631269645.9530001,40.4541811,17.907043599999998,87.463000000000008,9
1631269646.9549999,40.454180299999997,17.9070407,87.463000000000008,11
1631269647.954,40.454179400000001,17.9070362,87.448999999999998,8
1631269648.9590001,40.454178599999999,17.9070322,87.448999999999998,9
1631269649.9619999,40.454177699999995,17.907028399999998,87.438000000000002,9
1631269650.961,40.454176799999999,17.907024700000001,87.424000000000007,19
1631269651.9660001,40.454175999999997,17.9070207,87.421000000000006,7
1631269651.9660001,40.454175999999997,17.9070207,87.421000000000006,7
