"timestamp_ms","system_state","gps_latitude_rad","gps_longitude_rad","robot_pose_x_m","robot_pose_y_m","robot_pose_theta_rad","robot_speed_x_mps","robot_speed_y_mps","robot_speed_omega_radps","unit0_enabled","unit1_enabled","unit2_enabled","unit0_fluid_quantity_l","unit1_fluid_quantity_l","unit2_fluid_quantity_l","target_coverage_pcent","avoid_coverage_pcent"
"1747408062450","IDLE","0.8195971","0.124564186","0.0","0.0","0.0","0.0","0.0","0.0","True","True","True","18.935951","21.856709","19.749367","",""
"1747408062537","IDLE","0.8195971","0.124564186","0.0","0.0","0.0","0.0","0.0","0.0","True","True","True","18.935951","21.856709","19.749367","",""
"1747408062638","IDLE","0.8195971","0.124564186","0.0","0.0","0.0","0.0","0.0","0.0","True","True","True","18.935951","21.856709","19.749367","",""
"1747408062738","IDLE","0.8195971","0.124564186","0.0","0.0","0.0","0.0","0.0","0.0","True","True","True","18.935951","21.856709","19.749367","",""
"1747408062837","IDLE","0.8195971","0.124564186","-2.0000324","0.100043684","-2.1338665e-05","-0.00020279949","0.00024736777","-5.712235e-05","True","True","True","18.935951","21.856709","19.749367","38.55","0.0"
"1747408062937","IDLE","0.8195971","0.124564186","-2.0000122","0.100072205","-4.0112343e-05","0.00026226445","0.00014752679","-9.021327e-05","True","True","True","18.935951","21.856709","19.749367","38.03","0.0"
"1747408063037","IDLE","0.8195971","0.124564186","-1.9999771","0.10000385","-1.6560623e-05","0.0002965902","-0.00046237282","9.86736e-05","True","True","True","18.935951","21.856709","19.749367","37.88","0.0"
"1747408063137","IDLE","0.8195971","0.124564186","-1.9999713","0.10000192","-1.777113e-07","0.00027937","8.862701e-05","0.00014111865","True","True","True","18.935951","21.856709","19.749367","38.02","0.0"
"1747408063237","IDLE","0.8195971","0.124564186","-1.9999691","0.10000588","-3.0115407e-06","9.016998e-05","7.108281e-05","5.9394522e-05","True","True","True","18.935951","21.856709","19.749367","38.05","0.0"
"1747408063337","IDLE","0.8195971","0.124564186","-2.0000277","0.09999188","-1.0431768e-05","-0.00030066184","-0.00027155288","-3.061607e-05","True","True","True","18.935951","21.856709","19.749367","38.01","0.0"
"1747408063437","IDLE","0.8195971","0.124564186","-2.0000148","0.10002482","-2.880338e-06","-9.291947e-06","6.528806e-05","2.2258359e-05","True","True","True","18.935951","21.856709","19.749367","38.06","0.0"
"1747408063537","IDLE","0.8195971","0.124564186","-2.000024","0.10000845","-1.3699841e-05","-0.00010530222","-0.00017325438","-0.00018666356","True","True","True","18.935951","21.856709","19.749367","37.92","0.0"
"1747408063638","IDLE","0.8195971","0.124564186","-1.9999609","0.09995756","2.5191233e-05","0.00045322505","-0.00053897774","0.0002633187","True","True","True","18.935951","21.856709","19.749367","37.85","0.0"
"1747408063738","IDLE","0.8195971","0.124564186","-2.0000062","0.099972636","1.756033e-05","-0.00012942358","3.0092851e-05","8.0305115e-05","True","True","True","18.935951","21.856709","19.749367","37.97","0.0"
"1747408063837","IDLE","0.8195971","0.124564186","-2.0000436","0.09992404","1.6913042e-05","-0.00042882466","-0.00035370924","-1.1397733e-06","True","True","True","18.935951","21.856709","19.749367","38.08","0.0"
"1747408063937","IDLE","0.8195971","0.124564186","-1.999958","0.09989388","1.7954892e-05","0.00040554645","-0.00054562546","5.1385337e-05","True","True","True","18.935951","21.856709","19.749367","38.09","0.0"
"1747408064036","IDLE","0.8195971","0.124564186","-1.9999001","0.09987609","4.761948e-05","0.0005401305","-0.00034159317","0.00023223004","True","True","True","18.935951","21.856709","19.749367","38.05","0.0"
"1747408064137","IDLE","0.8195971","0.124564186","-2.0000024","0.099928744","3.376673e-05","-0.00059796614","0.00041469373","-3.929791e-05","True","True","True","18.935951","21.856709","19.749367","37.94","0.0"
"1747408064237","IDLE","0.8195971","0.124564186","-2.0000005","0.09988044","2.432524e-05","-0.00033237968","-9.340935e-05","-5.7513123e-05","True","True","True","18.935951","21.856709","19.749367","38.0","0.0"
"1747408064337","IDLE","0.8195971","0.124564186","-2.00001","0.09980697","4.3338525e-05","-0.00032554212","-0.00077767245","0.00014282702","True","True","True","18.935951","21.856709","19.749367","38.17","0.0"
"1747408064437","IDLE","0.8195971","0.124564186","-1.999938","0.09985342","5.9378275e-05","0.0003003098","0.00032027738","0.00019915806","True","True","True","18.935951","21.856709","19.749367","38.16","0.0"
"1747408064537","IDLE","0.8195971","0.124564186","-1.9999276","0.09966341","4.050528e-05","0.00016651132","-0.0011196142","-0.00016310025","True","True","True","18.935951","21.856709","19.749367","38.16","0.0"
"1747408064637","IDLE","0.8195971","0.124564186","-1.9983274","0.09975482","-0.00028734514","0.014086407","8.866306e-05","-0.002982984","True","True","True","18.935951","21.856709","19.749367","38.29","0.0"
"1747408064738","IDLE","0.8195971","0.124564186","-1.9976121","0.09893721","-0.00056033285","0.008908123","-0.005879609","-0.0027593854","True","True","True","18.935951","21.856709","19.749367","37.76","0.0"
"1747408064837","IDLE","0.8195971","0.124564186","-1.9951518","0.098779425","-0.0010101709","0.021596877","-0.0009111766","-0.004107337","True","True","True","18.935951","21.856709","19.749367","37.68","0.01"
"1747408064937","IDLE","0.8195971","0.124564186","-1.9939601","0.09938","-0.0011552089","0.010729483","0.004118399","-0.0016306031","True","True","True","18.935951","21.856709","19.749367","37.68","0.01"
"1747408065037","IDLE","0.8195971","0.124564186","-1.9944105","0.10059175","-0.0011321846","0.00030960125","0.011009698","-0.00023832094","True","True","True","18.935951","21.856709","19.749367","37.87","0.0"
"1747408065137","IDLE","0.8195971","0.124564186","-1.9945785","0.10233893","-0.0010921668","-0.0008660523","0.015261661","7.7724006e-05","True","True","True","18.935951","21.856709","19.749367","37.67","0.0"
"1747408065236","IDLE","0.8195971","0.124564186","-1.9952288","0.10404901","-0.0013193768","-0.0047627394","0.016073886","-0.00179495","True","True","True","18.935951","21.856709","19.749367","38.42","0.0"
"1747408065337","IDLE","0.8195971","0.124564186","-1.9952426","0.10398388","-0.0014274005","-0.000892154","0.004676248","-0.0011226025","True","True","True","18.935951","21.856709","19.749367","38.49","0.0"
"1747408065437","IDLE","0.8195971","0.124564186","-1.9936047","0.10252802","-0.0008563103","0.012290519","-0.008642395","0.00437189","True","True","True","18.935951","21.856709","19.749367","38.09","0.0"
"1747408065537","IDLE","0.8195971","0.124564186","-1.9931365","0.1002787","0.00064780057","0.0049799504","-0.017819533","0.012248112","True","True","True","18.935951","21.856709","19.749367","38.29","0.0"
"1747408065637","IDLE","0.8195971","0.124564186","-1.9948233","0.09952975","0.0020575854","-0.010814638","-0.009053633","0.013171079","True","True","True","18.935951","21.856709","19.749367","38.62","0.0"
"1747408065738","IDLE","0.8195971","0.124564186","-1.9949648","0.0986999","0.002978276","-0.0023240224","-0.01038488","0.009934327","True","True","True","18.935951","21.856709","19.749367","38.81","0.0"
"1747408065837","IDLE","0.8195971","0.124564186","-1.9932683","0.09858927","0.0029635036","0.011587707","-0.0046310755","0.0028819256","True","True","True","18.935951","21.856709","19.749367","38.9","0.0"
"1747408065937","IDLE","0.8195971","0.124564186","-1.9918218","0.097096846","0.0033445219","0.015827311","-0.012023266","0.0039250026","True","True","True","18.935951","21.856709","19.749367","38.85","0.0"
"1747408066037","IDLE","0.8195971","0.124564186","-1.9882277","0.09426557","0.0042439094","0.030751454","-0.022657262","0.007545098","True","True","True","18.935951","21.856709","19.749367","38.96","0.0"
"1747408066137","IDLE","0.8195971","0.124564186","-1.9842719","0.09219623","0.005086632","0.032950938","-0.020723065","0.008059136","True","True","True","18.935951","21.856709","19.749367","38.41","0.0"
"1747408066237","IDLE","0.8195971","0.124564186","-1.9830253","0.091406815","0.005474345","0.017203448","-0.011574526","0.0047892677","True","True","True","18.935951","21.856709","19.749367","38.94","0.0"
"1747408066337","IDLE","0.8195971","0.124564186","-1.9828346","0.090989","0.005584089","0.006266313","-0.006598773","0.0019568205","True","True","True","18.935951","21.856709","19.749367","38.89","0.0"
"1747408066437","IDLE","0.8195971","0.124564186","-1.9821732","0.09015438","0.005760572","0.007442148","-0.009357916","0.0021276365","True","True","True","18.935951","21.856709","19.749367","39.12","0.0"
"1747408066537","IDLE","0.8195971","0.124564186","-1.9806583","0.0896012","0.005970906","0.013761295","-0.0071868473","0.002047766","True","True","True","18.935951","21.856709","19.749367","38.54","0.0"
"1747408066637","IDLE","0.8195971","0.124564186","-1.9789609","0.08858049","0.0063343286","0.015940372","-0.009697312","0.0032208683","True","True","True","18.935951","21.856709","19.749367","38.38","0.0"
"1747408066738","IDLE","0.8195971","0.124564186","-1.9778463","0.087411255","0.0067995563","0.012031371","-0.011110795","0.004366055","True","True","True","18.935951","21.856709","19.749367","38.13","0.0"
"1747408066837","IDLE","0.8195971","0.124564186","-1.9758995","0.08606893","0.0071754875","0.016479801","-0.0130878035","0.0039114854","True","True","True","18.935951","21.856709","19.749367","37.75","0.0"
"1747408066937","IDLE","0.8195971","0.124564186","-1.9743679","0.08508295","0.007619289","0.015730169","-0.010487168","0.0042206286","True","True","True","18.935951","21.856709","19.749367","37.82","0.0"
"1747408067037","IDLE","0.8195971","0.124564186","-1.9733465","0.08395134","0.008125565","0.011587151","-0.0108079165","0.0046406873","True","True","True","18.935951","21.856709","19.749367","36.99","0.0"
"1747408067137","IDLE","0.8195971","0.124564186","-1.97308","0.082729526","0.008453993","0.0049481746","-0.012348167","0.003740523","True","True","True","18.935951","21.856709","19.749367","37.13","0.0"
"1747408067237","IDLE","0.8195971","0.124564186","-1.9728726","0.08193194","0.008729982","0.002866535","-0.009137756","0.0029048787","True","True","True","18.935951","21.856709","19.749367","37.12","0.0"
"1747408067337","IDLE","0.8195971","0.124564186","-1.9724108","0.081049405","0.0090408595","0.004421123","-0.008884148","0.0030729312","True","True","True","18.935951","21.856709","19.749367","37.33","0.0"
"1747408067437","IDLE","0.8195971","0.124564186","-1.9722298","0.08006727","0.00937037","0.0021252197","-0.009558162","0.0032426917","True","True","True","18.935951","21.856709","19.749367","36.57","0.0"
"1747408067537","IDLE","0.8195971","0.124564186","-1.9721361","0.079479195","0.009577785","0.001011509","-0.0070374478","0.002330499","True","True","True","18.935951","21.856709","19.749367","36.57","0.0"
"1747408067638","IDLE","0.8195971","0.124564186","-1.973214","0.07903615","0.009691249","-0.008006215","-0.004884435","0.0013372148","True","True","True","18.935951","21.856709","19.749367","36.64","0.0"
"1747408067738","IDLE","0.8195971","0.124564186","-1.9745545","0.078731894","0.009670503","-0.012247378","-0.0026114734","-4.6840065e-05","True","True","True","18.935951","21.856709","19.749367","35.71","0.0"
"1747408067837","IDLE","0.8195971","0.124564186","-1.9763905","0.07885283","0.009440561","-0.016935123","0.00061827403","-0.001640648","True","True","True","18.935951","21.856709","19.749367","35.31","0.0"
"1747408067937","IDLE","0.8195971","0.124564186","-1.979233","0.07934401","0.009085988","-0.026313623","0.003312616","-0.0028856697","True","True","True","18.935951","21.856709","19.749367","35.46","0.0"
"1747408068037","IDLE","0.8195971","0.124564186","-1.9807967","0.07976102","0.008770508","-0.018630996","0.0035511274","-0.0032267566","True","True","True","18.935951","21.856709","19.749367","34.73","0.0"
"1747408068137","IDLE","0.8195971","0.124564186","-1.9825456","0.07999415","0.008506852","-0.017847843","0.0030692967","-0.0027687782","True","True","True","18.935951","21.856709","19.749367","34.52","0.0"
"1747408068236","IDLE","0.8195971","0.124564186","-1.9843032","0.08021074","0.008326585","-0.01735722","0.0028763614","-0.0021137751","True","True","True","18.935951","21.856709","19.749367","34.26","0.0"
"1747408068337","IDLE","0.8195971","0.124564186","-1.9868009","0.08039713","0.00806148","-0.024418734","0.0024341845","-0.0023631854","True","True","True","18.935951","21.856709","19.749367","34.23","0.0"
"1747408068437","IDLE","0.8195971","0.124564186","-1.988215","0.080138825","0.0079167895","-0.0189964","-0.001498059","-0.0015573766","True","True","True","18.935951","21.856709","19.749367","34.62","0.0"
"1747408068537","IDLE","0.8195971","0.124564186","-1.9890918","0.08025024","0.0077953716","-0.011511118","-0.0003551601","-0.0012742962","True","True","True","18.935951","21.856709","19.749367","34.56","0.0"
"1747408068638","IDLE","0.8195971","0.124564186","-1.9897835","0.080431536","0.0077357544","-0.008135936","0.0011273783","-0.0008977746","True","True","True","18.935951","21.856709","19.749367","34.62","0.0"
"1747408068738","IDLE","0.8195971","0.124564186","-1.99115","0.0802606","0.0075650928","-0.013758502","-0.0008847287","-0.0016112544","True","True","True","18.935951","21.856709","19.749367","34.29","0.0"
"1747408068837","IDLE","0.8195971","0.124564186","-1.9928232","0.08076082","0.0071741515","-0.015816769","0.002812036","-0.003173668","True","True","True","18.935951","21.856709","19.749367","33.77","0.0"
"1747408068937","IDLE","0.8195971","0.124564186","-1.9947878","0.08172586","0.006672966","-0.018155813","0.008324881","-0.004516865","True","True","True","18.935951","21.856709","19.749367","33.81","0.0"
"1747408069037","IDLE","0.8195971","0.124564186","-1.9963204","0.08236204","0.0062228995","-0.016388088","0.0067445314","-0.0045141396","True","True","True","18.935951","21.856709","19.749367","33.6","0.0"
"1747408069137","IDLE","0.8195971","0.124564186","-1.9973418","0.082709074","0.0059080143","-0.011575045","0.0042746617","-0.0034035894","True","True","True","18.935951","21.856709","19.749367","33.46","0.0"
"1747408069237","IDLE","0.8195971","0.124564186","-1.9976764","0.0830951","0.0057299947","-0.005183918","0.0046883626","-0.0020477145","True","True","True","18.935951","21.856709","19.749367","33.76","0.0"
"1747408069337","IDLE","0.8195971","0.124564186","-1.997944","0.08311082","0.0056675","-0.003371816","0.0011874249","-0.000971266","True","True","True","18.935951","21.856709","19.749367","33.87","0.0"
"1747408069437","IDLE","0.8195971","0.124564186","-1.9977891","0.08252151","0.005690035","1.3435212e-05","-0.0040245415","-0.00014994695","True","True","True","18.935951","21.856709","19.749367","33.63","0.0"
"1747408069537","IDLE","0.8195971","0.124564186","-1.9974957","0.0823117","0.0057129418","0.0026254803","-0.0027930632","0.00010951454","True","True","True","18.935951","21.856709","19.749367","33.01","0.0"
"1747408069636","IDLE","0.8195971","0.124564186","-1.9973221","0.082219705","0.0057553276","0.0017693907","-0.0011100866","0.00033081218","True","True","True","18.935951","21.856709","19.749367","33.0","0.0"
"1747408069738","IDLE","0.8195971","0.124564186","-1.9970403","0.08186419","0.0057872487","0.0024642698","-0.0027390893","0.00028137665","True","True","True","18.935951","21.856709","19.749367","33.0","0.0"
"1747408069837","IDLE","0.8195971","0.124564186","-1.9970719","0.08141335","0.0058229966","0.0008684207","-0.0037662913","0.000347358","True","True","True","18.935951","21.856709","19.749367","32.83","0.0"
"1747408069937","IDLE","0.8195971","0.124564186","-1.9972072","0.08135894","0.005788635","-0.00030961237","-0.0018589221","-0.0002339917","True","True","True","18.935951","21.856709","19.749367","32.83","0.0"
"1747408070037","IDLE","0.8195971","0.124564186","-1.9976965","0.08129578","0.0057302243","-0.003263587","-0.0004546452","-0.00054909755","True","True","True","18.935951","21.856709","19.749367","32.62","0.0"
"1747408070137","IDLE","0.8195971","0.124564186","-1.9980875","0.08122538","0.0055934973","-0.0035306627","0.00014835072","-0.0011706615","True","True","True","18.935951","21.856709","19.749367","32.53","0.0"
"1747408070237","IDLE","0.8195971","0.124564186","-1.9984224","0.08147861","0.005481663","-0.0034804405","0.0022793969","-0.0011044082","True","True","True","18.935951","21.856709","19.749367","32.6","0.0"
"1747408070337","IDLE","0.8195971","0.124564186","-1.9985186","0.08145021","0.005421413","-0.001979465","-0.0002292657","-0.0006690147","True","True","True","18.935951","21.856709","19.749367","32.68","0.0"
"1747408070437","IDLE","0.8195971","0.124564186","-1.9984304","0.08116749","0.0054105334","-5.266933e-05","-0.0025452212","-0.00026297112","True","True","True","18.935951","21.856709","19.749367","32.68","0.0"
"1747408070537","IDLE","0.8195971","0.124564186","-1.9982522","0.08102978","0.005499448","0.0010404175","-0.0025077544","0.00071740925","True","True","True","18.935951","21.856709","19.749367","31.85","0.0"
"1747408070638","IDLE","0.8195971","0.124564186","-1.9980831","0.080892004","0.0055890395","0.0012739951","-0.0011104152","0.00081556814","True","True","True","18.935951","21.856709","19.749367","31.47","0.0"
"1747408070738","IDLE","0.8195971","0.124564186","-1.9979562","0.080033444","0.0056813466","0.00090008264","-0.0071307635","0.0008823261","True","True","True","18.935951","21.856709","19.749367","32.06","0.0"
"1747408070837","IDLE","0.8195971","0.124564186","-1.9979303","0.07980476","0.0056855166","0.0005039341","-0.0021878418","0.0002191272","True","True","True","18.935951","21.856709","19.749367","31.75","0.0"
"1747408070937","IDLE","0.8195971","0.124564186","-1.9979842","0.08003906","0.005595847","2.1189262e-05","0.0010809277","-0.0006851093","True","True","True","18.935951","21.856709","19.749367","31.8","0.0"
"1747408071037","IDLE","0.8195971","0.124564186","-1.9984841","0.08006359","0.0055231797","-0.0045606014","0.00082487764","-0.0008347851","True","True","True","18.935951","21.856709","19.749367","31.82","0.0"
"1747408071137","IDLE","0.8195971","0.124564186","-1.9987886","0.07979077","0.0054928306","-0.0031011761","-0.0011672584","-0.00045203883","True","True","True","18.935951","21.856709","19.749367","31.93","0.0"
"1747408071237","IDLE","0.8195971","0.124564186","-1.9987571","0.079612374","0.005440228","-0.00062027964","-0.0005083662","-0.0005287479","True","True","True","18.935951","21.856709","19.749367","31.8","0.0"
"1747408071337","IDLE","0.8195971","0.124564186","-1.998437","0.079423234","0.0054256865","0.0019391176","-0.0037767633","-0.00014883268","True","True","True","18.935951","21.856709","19.749367","31.73","0.0"
"1747408071437","IDLE","0.8195971","0.124564186","-1.9986291","0.079243645","0.0054758224","-0.0014644196","-0.0013587637","0.0002623955","True","True","True","18.935951","21.856709","19.749367","30.98","0.0"
"1747408071537","IDLE","0.8195971","0.124564186","-1.9986262","0.07852749","0.0055709495","-0.00040020692","-0.005247712","0.0007785392","True","True","True","18.935951","21.856709","19.749367","31.17","0.0"
"1747408071637","IDLE","0.8195971","0.124564186","-1.9988393","0.07818968","0.0056005083","-0.0016678526","-0.0045321546","0.00044156422","True","True","True","18.935951","21.856709","19.749367","31.31","0.0"
"1747408071738","IDLE","0.8195971","0.12456419","-1.9986851","0.07859233","0.0055343825","0.00096637657","0.0015289043","-0.00036015542","True","True","True","18.935951","21.856709","19.749367","31.23","0.0"
"1747408071837","IDLE","0.8195971","0.12456419","-1.9987427","0.078487635","0.0054378505","-0.00012452675","-0.0010462342","-0.00079569547","True","True","True","18.935951","21.856709","19.749367","30.76","0.0"
"1747408071937","IDLE","0.8195971","0.12456419","-1.9988506","0.078083426","0.0054825186","-0.0006068881","-0.002695164","0.00017110877","True","True","True","18.935951","21.856709","19.749367","30.76","0.0"
"1747408072037","IDLE","0.8195971","0.12456419","-1.9990649","0.077812865","0.0055393553","-0.0018860338","-0.0015214818","0.00042902716","True","True","True","18.935951","21.856709","19.749367","31.52","0.0"
"1747408072137","IDLE","0.8195971","0.12456419","-1.9990789","0.07730258","0.0055130483","-0.0002599788","-0.0043068603","-0.00014894966","True","True","True","18.935951","21.856709","19.749367","31.74","0.0"
"1747408072237","IDLE","0.8195971","0.12456419","-1.999131","0.07715956","0.005521469","-0.00043682425","-0.0022539615","-0.00010782026","True","True","True","18.935951","21.856709","19.749367","31.37","0.0"
"1747408072337","IDLE","0.8195971","0.12456419","-1.9991667","0.077707484","0.0054644756","0.00012946698","0.0037021795","-0.000461473","True","True","True","18.935951","21.856709","19.749367","31.44","0.0"
"1747408072437","IDLE","0.8195971","0.12456419","-1.9992151","0.07756532","0.0054876613","-0.0005285384","-0.00031689665","0.000109081775","True","True","True","18.935951","21.856709","19.749367","30.76","0.0"
"1747408072537","IDLE","0.8195971","0.12456419","-1.9994053","0.077248916","0.0054719537","-0.0006480669","-0.0020489995","-4.316757e-05","True","True","True","18.935951","21.856709","19.749367","30.67","0.0"
"1747408072637","IDLE","0.8195971","0.12456419","-1.9992706","0.076869614","0.0054607526","0.0013613177","-0.0024482114","-4.216868e-05","True","True","True","18.935951","21.856709","19.749367","30.13","0.0"
"1747408072738","IDLE","0.8195971","0.12456419","-1.9993645","0.07731545","0.0054395683","-0.00016214156","0.0012485461","-0.00028897842","True","True","True","18.935951","21.856709","19.749367","29.85","0.0"
"1747408072837","IDLE","0.8195971","0.12456419","-1.999406","0.077176616","0.0054329922","-0.00048853667","-0.0004972057","-0.00021126421","True","True","True","18.935951","21.856709","19.749367","29.6","0.0"
"1747408072937","IDLE","0.8195971","0.12456419","-1.999385","0.0767576","0.0054229246","0.00023320103","-0.0025133002","-0.0002497851","True","True","True","18.935951","21.856709","19.749367","30.2","0.0"
"1747408073037","IDLE","0.8195971","0.12456419","-1.9994187","0.07665526","0.005395164","-0.00034289947","-0.00035062988","-0.00017925596","True","True","True","18.935951","21.856709","19.749367","30.08","0.0"
"1747408073137","IDLE","0.8195971","0.12456419","-1.9995497","0.07688626","0.005354885","-0.0010300955","0.0014010223","-0.0003392656","True","True","True","18.935951","21.856709","19.749367","30.26","0.0"
"1747408073237","IDLE","0.8195971","0.12456419","-1.9996032","0.07697224","0.0052944697","-0.00044721313","0.00029483667","-0.0007482447","True","True","True","18.935951","21.856709","19.749367","29.81","0.0"
"1747408073337","IDLE","0.8195971","0.12456419","-1.9997712","0.076974615","0.0052424334","-0.00064350135","0.00068994984","-0.00059837993","True","True","True","18.935951","21.856709","19.749367","29.06","0.0"
"1747408073437","IDLE","0.8195971","0.12456419","-1.9997909","0.076907","0.005171108","-0.00013468596","-8.3444116e-05","-0.00073270785","True","True","True","18.935951","21.856709","19.749367","30.06","0.0"
"1747408073537","IDLE","0.8195971","0.12456419","-1.9999233","0.07707273","0.00512912","-0.0011100629","0.0012257808","-0.0005959096","True","True","True","18.935951","21.856709","19.749367","29.97","0.0"
"1747408073638","IDLE","0.8195971","0.12456419","-1.9998937","0.076835245","0.0051707267","0.0001392427","-0.0013723819","-4.850806e-05","True","True","True","18.935951","21.856709","19.749367","29.64","0.0"
"1747408073738","IDLE","0.8195971","0.12456419","-2.0001445","0.07639592","0.0051320367","-0.0020186736","-0.0039526024","-0.00027218022","True","True","True","18.935951","21.856709","19.749367","29.37","0.0"
"1747408073837","IDLE","0.8195971","0.12456419","-2.0002327","0.076509096","0.00511285","-0.001403147","-0.0003071392","-0.00024564037","True","True","True","18.935951","21.856709","19.749367","29.25","0.0"
"1747408073937","IDLE","0.8195971","0.12456419","-2.000065","0.0764586","0.005098663","0.0009492024","3.475425e-05","-0.0003159702","True","True","True","18.935951","21.856709","19.749367","28.98","0.0"
"1747408074037","IDLE","0.8195971","0.12456419","-2.0001955","0.0763527","0.005062333","-0.00057821063","3.7978705e-05","-0.00036435408","True","True","True","18.935951","21.856709","19.749367","28.6","0.0"
"1747408074137","IDLE","0.8195971","0.12456419","-2.000148","0.07650465","0.0050046355","-0.00043753203","7.946921e-05","-0.00047349857","True","True","True","18.935951","21.856709","19.749367","28.37","0.0"
"1747408074237","IDLE","0.8195971","0.12456419","-2.0000863","0.076297976","0.0050672325","7.0426446e-05","-0.0011885451","0.00023728379","True","True","True","18.935951","21.856709","19.749367","28.57","0.0"
"1747408074337","IDLE","0.8195971","0.12456419","-1.9999856","0.07599116","0.005107789","0.00038903826","-0.0015200825","0.00037949282","True","True","True","18.935951","21.856709","19.749367","28.57","0.0"
"1747408074438","IDLE","0.8195971","0.12456419","-2.0001142","0.07576763","0.005109388","-0.0015645841","-0.0023377063","0.00032560978","True","True","True","18.935951","21.856709","19.749367","28.09","0.0"
"1747408074537","IDLE","0.8195971","0.12456419","-2.0002792","0.075853705","0.0050421907","-0.0015721383","-0.00068747706","-0.00043794108","True","True","True","18.935951","21.856709","19.749367","28.04","0.0"
"1747408074637","IDLE","0.8195971","0.12456419","-2.0003965","0.07523272","0.005105734","-0.0010086668","-0.0043314593","0.00014277478","True","True","True","18.935951","21.856709","19.749367","27.91","0.0"
"1747408074738","IDLE","0.8195971","0.12456419","-2.0009356","0.07558976","0.0050945324","-0.0042642658","0.0013317758","-9.986237e-05","True","True","True","18.935951","21.856709","19.749367","27.59","0.0"
"1747408074837","IDLE","0.8195971","0.12456419","-2.0006928","0.07569108","0.005044637","-5.907467e-05","0.000819347","-0.00016521406","True","True","True","18.935951","21.856709","19.749367","27.53","0.0"
"1747408074937","IDLE","0.8195971","0.12456419","-2.0006464","0.07555246","0.0049952767","6.316266e-05","0.00026255206","-0.0006293175","True","True","True","18.935951","21.856709","19.749367","27.62","0.0"
"1747408075038","IDLE","0.8195971","0.12456419","-2.0007322","0.07527283","0.004995147","-0.0009847634","-0.0012485263","-0.00015124095","True","True","True","18.935951","21.856709","19.749367","27.9","0.0"
"1747408075137","IDLE","0.8195971","0.12456419","-2.0006418","0.07554457","0.004958856","0.00049454055","0.0008694912","-0.00022695363","True","True","True","18.935951","21.856709","19.749367","27.75","0.0"
"1747408075237","IDLE","0.8195971","0.12456419","-2.000771","0.075422786","0.0049837544","-0.00077222666","-0.00052776915","-2.758743e-06","True","True","True","18.935951","21.856709","19.749367","27.85","0.0"
"1747408075337","IDLE","0.8195971","0.12456419","-2.0009093","0.074852526","0.004984312","-0.0011989862","-0.004099609","-0.00011063018","True","True","True","18.935951","21.856709","19.749367","27.81","0.0"
"1747408075437","IDLE","0.8195971","0.12456419","-2.0008554","0.07487278","0.004941016","-0.0003978515","-0.00086218386","-0.00025202884","True","True","True","18.935951","21.856709","19.749367","27.58","0.0"
"1747408075537","IDLE","0.8195971","0.12456419","-2.0007915","0.07453619","0.0049953857","0.00038228292","-0.0040676785","0.00039900775","True","True","True","18.935951","21.856709","19.749367","27.37","0.0"
"1747408075637","IDLE","0.8195971","0.12456419","-2.0008948","0.07438935","0.0049441834","-0.0005952555","-0.0014169902","-0.0005326207","True","True","True","18.935951","21.856709","19.749367","27.22","0.0"
"1747408075738","IDLE","0.8195971","0.12456419","-2.0008276","0.07432454","0.0049636737","0.00093994936","-0.001371567","3.6623378e-06","True","True","True","18.935951","21.856709","19.749367","26.99","0.0"
"1747408075837","IDLE","0.8195971","0.12456419","-2.0010083","0.073942676","0.0050907778","-0.0015187559","-0.0015161084","0.0009026657","True","True","True","18.935951","21.856709","19.749367","26.84","0.0"
"1747408075937","IDLE","0.8195971","0.12456419","-2.0011194","0.07405557","0.0049805036","-0.0010994814","-0.00010942763","-0.00046100048","True","True","True","18.935951","21.856709","19.749367","26.44","0.0"
"1747408076037","IDLE","0.8195971","0.12456419","-2.0009704","0.07424333","0.0049435114","6.4953245e-05","0.0010721153","-0.0006572363","True","True","True","18.935951","21.856709","19.749367","26.63","0.0"
"1747408076137","IDLE","0.8195971","0.12456419","-2.0010333","0.0742521","0.0049791886","-0.00034917222","-0.00021348259","0.00023778058","True","True","True","18.935951","21.856709","19.749367","26.86","0.0"
"1747408076237","IDLE","0.8195971","0.12456419","-2.0012572","0.07354662","0.0050246427","-0.002762991","-0.0043778704","0.00055629783","True","True","True","18.935951","21.856709","19.749367","26.07","0.0"
"1747408076337","IDLE","0.8195971","0.12456419","-2.0011892","0.07267968","0.0050632944","-0.00033765807","-0.007070402","0.0003921176","True","True","True","18.935951","21.856709","19.749367","26.13","0.0"
"1747408076437","IDLE","0.8195971","0.12456419","-2.0017195","0.07308129","0.005028691","-0.0035609738","0.0013947006","-0.0002650033","True","True","True","18.935951","21.856709","19.749367","26.47","0.0"
"1747408076537","IDLE","0.8195971","0.12456419","-2.0017064","0.07363118","0.00494298","-0.0009884796","0.0036928002","-0.0006546945","True","True","True","18.935951","21.856709","19.749367","26.44","0.0"
"1747408076637","IDLE","0.8195971","0.12456419","-2.0017402","0.07364049","0.0048719035","-0.0011746977","-7.916606e-05","-0.0004764974","True","True","True","18.935951","21.856709","19.749367","26.52","0.0"
"1747408076738","IDLE","0.8195971","0.12456419","-2.001648","0.07345431","0.0048958827","0.0002611157","-0.00051661563","-0.00011503839","True","True","True","18.935951","21.856709","19.749367","26.54","0.0"
